"Time (s) Run #1","Angle, Ch P2 (rad) Run #1","Angular Velocity, Ch P2 (rad/s) Run #1","State Run #1"
4265.550,-1.046,12.483,
4265.600,-0.404,12.524,
4265.650,0.239,11.671,
4265.700,0.812,9.550,
4265.750,1.239,6.194,
4265.800,1.461,2.042,
4265.850,1.448,-2.288,
4265.900,1.216,-6.163,
4265.950,0.798,-9.048,
4266.000,0.262,-10.624,
4266.042,,,1.00
4266.050,-0.313,-10.875,
4266.100,-0.861,-10.126,
4266.136,,,0.00
4266.150,-1.341,-8.859,
4266.200,-1.747,-7.508,
4266.250,-2.084,-6.341,
4266.300,-2.370,-5.461,
4266.350,-2.620,-4.890,
4266.400,-2.849,-4.618,
4266.450,-3.072,-4.644,
4266.500,-3.303,-4.969,
4266.550,-3.559,-5.550,
4266.600,-3.853,-6.283,
4266.650,-4.188,-6.985,
4266.700,-4.560,-7.440,
4266.750,-4.948,-7.419,
4266.800,-5.325,-6.733,
4266.850,-5.649,-5.309,
4266.900,-5.879,-3.215,
4266.950,-5.986,-0.649,
4267.000,-5.952,2.121,
4267.050,-5.771,4.791,
4267.091,,,1.00
4267.100,-5.459,7.053,
4267.150,-5.042,8.645,
4267.185,,,0.00
4267.200,-4.565,9.456,
4267.250,-4.072,9.582,
4267.300,-3.592,9.294,
4267.350,-3.140,8.912,
4267.400,-2.708,8.702,
4267.450,-2.282,8.828,
4267.500,-1.839,9.331,
4267.550,-1.360,10.105,
4267.600,-0.831,10.859,
4267.650,-0.259,11.132,
4267.700,0.317,10.441,
4267.750,0.831,8.498,
4267.800,1.211,5.362,
4267.850,1.396,1.419,
4267.900,1.360,-2.744,
4267.950,1.107,-6.498,
4268.000,0.677,-9.310,
4268.050,0.130,-10.854,
4268.100,-0.456,-11.158,
4268.148,,,1.00
4268.150,-1.016,-10.561,
4268.200,-1.524,-9.556,
4268.240,,,0.00
4268.250,-1.970,-8.556,
4268.300,-2.369,-7.796,
4268.350,-2.738,-7.362,
4268.400,-3.094,-7.215,
4268.450,-3.453,-7.257,
4268.500,-3.819,-7.330,
4268.550,-4.191,-7.247,
4268.600,-4.555,-6.833,
4268.650,-4.890,-5.980,
4268.700,-5.169,-4.686,
4268.750,-5.371,-3.074,
4268.800,-5.481,-1.340,
4268.850,-5.501,0.298,
4268.900,-5.441,1.670,
4268.950,-5.320,2.681,
4269.000,-5.160,3.309,
4269.050,-4.978,3.597,
4269.100,-4.791,3.618,
4269.150,-4.610,3.445,
4269.200,-4.442,3.147,
4269.202,,,1.00
4269.250,-4.293,2.791,
4269.295,,,0.00
4269.300,-4.164,2.435,
4269.350,-4.051,2.110,
4269.400,-3.954,1.812,
4269.450,-3.870,1.518,
4269.500,-3.801,1.210,
4269.550,-3.748,0.848,
4269.600,-3.713,0.408,
4269.650,-3.704,-0.141,
4269.700,-3.723,-0.833,
4269.750,-3.781,-1.686,
4269.800,-3.886,-2.702,
4269.850,-4.046,-3.817,
4269.900,-4.268,-4.911,
4269.950,-4.544,-5.786,
4270.000,-4.862,-6.184,
4270.050,-5.188,-5.880,
4270.100,-5.479,-4.749,
4270.150,-5.691,-2.854,
4270.200,-5.784,-0.414,
4270.249,,,1.00
4270.250,-5.740,2.262,
4270.300,-5.554,4.828,
4270.342,,,0.00
4270.350,-5.242,6.969,
4270.400,-4.833,8.435,
4270.450,-4.370,9.153,
4270.500,-3.896,9.247,
4270.550,-3.434,8.974,
4270.600,-2.996,8.629,
4270.650,-2.578,8.425,
4270.700,-2.163,8.482,
4270.750,-1.739,8.807,
4270.800,-1.290,9.278,
4270.850,-0.809,9.650,
4270.900,-0.309,9.550,
4270.950,0.176,8.639,
4271.000,0.591,6.760,
4271.050,0.883,4.042,
4271.100,1.012,0.874,
4271.150,0.968,-2.246,
4271.200,0.768,-4.838,
4271.250,0.452,-6.571,
4271.293,,,1.00
4271.300,0.075,-7.299,
4271.350,-0.311,-7.074,
4271.386,,,0.00
4271.400,-0.658,-6.110,
4271.450,-0.936,-4.671,
4271.500,-1.133,-3.005,
4271.550,-1.238,-1.288,
4271.600,-1.258,0.387,
4271.650,-1.197,1.974,
4271.700,-1.057,3.435,
4271.750,-0.847,4.691,
4271.800,-0.578,5.618,
4271.850,-0.269,6.037,
4271.900,0.050,5.770,
4271.950,0.336,4.723,
4272.000,0.548,2.969,
4272.050,0.650,0.749,
4272.100,0.627,-1.597,
4272.150,0.482,-3.691,
4272.200,0.237,-5.220,
4272.250,-0.068,-6.000,
4272.300,-0.390,-6.011,
4272.334,,,1.00
4272.350,-0.691,-5.377,
4272.400,-0.942,-4.278,
4272.427,,,0.00
4272.450,-1.128,-2.885,
4272.500,-1.236,-1.346,
4272.550,-1.263,0.251,
4272.600,-1.211,1.854,
4272.650,-1.078,3.430,
4272.700,-0.866,4.906,
4272.750,-0.580,6.121,
4272.800,-0.237,6.854,
4272.850,0.130,6.864,
4272.900,0.481,5.980,
4272.950,0.762,4.184,
4273.000,0.925,1.670,
4273.050,0.941,-1.204,
4273.100,0.803,-4.021,
4273.150,0.523,-6.377,
4273.200,0.137,-7.964,
4273.250,-0.306,-8.655,
4273.300,-0.757,-8.545,
4273.350,-1.180,-7.891,
4273.377,,,1.00
4273.400,-1.554,-6.980,
4273.450,-1.877,-6.042,
4273.469,,,0.00
4273.500,-2.154,-5.215,
4273.550,-2.392,-4.550,
4273.600,-2.603,-4.063,
4273.650,-2.793,-3.754,
4273.700,-2.972,-3.639,
4273.750,-3.149,-3.728,
4273.800,-3.338,-4.026,
4273.850,-3.545,-4.513,
4273.900,-3.784,-5.142,
4273.950,-4.057,-5.817,
4274.000,-4.368,-6.388,
4274.050,-4.706,-6.665,
4274.100,-5.052,-6.456,
4274.150,-5.374,-5.634,
4274.200,-5.638,-4.168,
4274.250,-5.810,-2.147,
4274.300,-5.865,0.230,
4274.350,-5.790,2.712,
4274.400,-5.589,5.027,
4274.425,,,1.00
4274.450,-5.273,6.912,
4274.500,-4.874,8.163,
4274.521,,,0.00
4274.550,-4.431,8.718,
4274.600,-3.982,8.707,
4274.650,-3.550,8.383,
4274.700,-3.143,8.011,
4274.750,-2.755,7.786,
4274.800,-2.373,7.828,
4274.850,-1.984,8.179,
4274.900,-1.566,8.786,
4274.950,-1.109,9.472,
4275.000,-0.613,9.922,
4275.050,-0.096,9.739,
4275.100,0.397,8.577,
4275.150,0.803,6.320,
4275.200,1.062,3.189,
4275.250,1.136,-0.346,
4275.300,1.021,-3.723,
4275.350,0.740,-6.435,
4275.400,0.341,-8.142,
4275.450,-0.115,-8.728,
4275.473,,,1.00
4275.500,-0.567,-8.330,
4275.550,-0.971,-7.252,
4275.566,,,0.00
4275.600,-1.302,-5.828,
4275.650,-1.555,-4.309,
4275.700,-1.731,-2.838,
4275.750,-1.835,-1.477,
4275.800,-1.874,-0.241,
4275.850,-1.855,0.874,
4275.900,-1.783,1.890,
4275.950,-1.663,2.817,
4276.000,-1.499,3.644,
4276.050,-1.294,4.330,
4276.100,-1.059,4.817,
4276.150,-0.804,5.047,
4276.200,-0.543,4.953,
4276.250,-0.295,4.492,
4276.300,-0.082,3.681,
4276.350,0.082,2.623,
4276.400,0.184,1.477,
4276.450,0.226,0.419,
4276.500,0.217,-0.403,
4276.523,,,1.00
4276.550,0.174,-0.911,
4276.600,0.115,-1.089,
4276.615,,,0.00
4276.650,0.055,-0.958,
4276.700,0.009,-0.571,
4276.750,-0.008,-0.026,
4276.800,0.006,0.555,
4276.850,0.050,1.063,
4276.900,0.118,1.398,
4276.950,0.199,1.466,
4277.000,0.276,1.210,
4277.050,0.331,0.628,
4277.100,0.349,-0.215,
4277.150,0.316,-1.236,
4277.200,0.228,-2.325,
4277.250,0.082,-3.351,
4277.300,-0.115,-4.184,
4277.350,-0.347,-4.712,
4277.400,-0.598,-4.875,
4277.450,-0.848,-4.665,
4277.500,-1.076,-4.136,
4277.550,-1.269,-3.362,
4277.569,,,1.00
4277.600,-1.418,-2.409,
4277.650,-1.514,-1.325,
4277.661,,,0.00
4277.700,-1.554,-0.131,
4277.750,-1.532,1.178,
4277.800,-1.440,2.597,
4277.850,-1.274,4.095,
4277.900,-1.032,5.592,
4277.950,-0.712,6.938,
4278.000,-0.325,7.880,
4278.050,0.101,8.095,
4278.100,0.520,7.325,
4278.150,0.872,5.493,
4278.200,1.101,2.765,
4278.250,1.167,-0.487,
4278.300,1.054,-3.796,
4278.350,0.773,-6.702,
4278.400,0.357,-8.823,
4278.450,-0.146,-9.969,
4278.500,-0.674,-10.200,
4278.550,-1.188,-9.797,
4278.600,-1.662,-9.142,
4278.618,,,1.00
4278.650,-2.097,-8.556,
4278.700,-2.507,-8.221,
4278.712,,,0.00
4278.750,-2.909,-8.158,
4278.800,-3.316,-8.268,
4278.850,-3.735,-8.357,
4278.900,-4.161,-8.184,
4278.950,-4.571,-7.529,
4279.000,-4.935,-6.273,
4279.050,-5.220,-4.445,
4279.100,-5.394,-2.246,
4279.150,-5.446,0.000,
4279.200,-5.383,1.953,
4279.250,-5.231,3.356,
4279.300,-5.023,4.068,
4279.350,-4.799,4.079,
4279.400,-4.595,3.482,
4279.450,-4.436,2.477,
4279.500,-4.342,1.299,
4279.550,-4.309,0.168,
4279.600,-4.332,-0.744,
4279.650,-4.395,-1.340,
4279.673,,,1.00
4279.700,-4.478,-1.566,
4279.750,-4.565,-1.419,
4279.768,,,0.00
4279.800,-4.632,-0.932,
4279.850,-4.667,-0.194,
4279.900,-4.656,0.654,
4279.950,-4.599,1.466,
4280.000,-4.503,2.110,
4280.050,-4.379,2.498,
4280.100,-4.243,2.571,
4280.150,-4.111,2.304,
4280.200,-4.001,1.702,
4280.250,-3.930,0.806,
4280.300,-3.913,-0.330,
4280.350,-3.957,-1.644,
4280.400,-4.073,-3.047,
4280.450,-4.263,-4.388,
4280.500,-4.521,-5.424,
4280.550,-4.825,-5.885,
4280.600,-5.138,-5.540,
4280.650,-5.411,-4.309,
4280.700,-5.597,-2.320,
4280.732,,,1.00
4280.750,-5.660,0.152,
4280.800,-5.586,2.759,
4280.827,,,0.00
4280.850,-5.377,5.163,
4280.900,-5.052,7.069,
4280.950,-4.645,8.278,
4281.000,-4.197,8.765,
4281.050,-3.748,8.687,
4281.100,-3.319,8.304,
4281.150,-2.917,7.875,
4281.200,-2.537,7.566,
4281.250,-2.168,7.451,
4281.300,-1.799,7.514,
4281.350,-1.420,7.671,
4281.400,-1.030,7.781,
4281.450,-0.635,7.660,
4281.500,-0.250,7.121,
4281.550,0.097,6.042,
4281.600,0.374,4.440,
4281.650,0.554,2.492,
4281.700,0.625,0.492,
4281.750,0.594,-1.272,
4281.789,,,1.00
4281.800,0.482,-2.587,
4281.850,0.316,-3.346,
4281.882,,,0.00
4281.900,0.127,-3.524,
4281.950,-0.055,-3.157,
4282.000,-0.204,-2.361,
4282.050,-0.300,-1.293,
4282.100,-0.336,-0.136,
4282.150,-0.311,0.958,
4282.200,-0.234,1.864,
4282.250,-0.115,2.456,
4282.300,0.027,2.634,
4282.350,0.165,2.330,
4282.400,0.276,1.566,
4282.450,0.335,0.424,
4282.500,0.327,-0.948,
4282.550,0.242,-2.351,
4282.600,0.085,-3.587,
4282.650,-0.129,-4.461,
4282.700,-0.379,-4.849,
4282.750,-0.633,-4.728,
4282.800,-0.866,-4.163,
4282.842,,,1.00
4282.850,-1.060,-3.267,
4282.900,-1.200,-2.136,
4282.935,,,0.00
4282.950,-1.279,-0.843,
4283.000,-1.288,0.565,
4283.050,-1.225,2.073,
4283.100,-1.084,3.634,
4283.150,-0.861,5.152,
4283.200,-0.562,6.461,
4283.250,-0.201,7.320,
4283.300,0.195,7.451,
4283.350,0.578,6.634,
4283.400,0.894,4.828,
4283.450,1.090,2.210,
4283.500,1.131,-0.869,
4283.550,1.004,-3.985,
4283.600,0.719,-6.713,
4283.650,0.306,-8.702,
4283.700,-0.185,-9.786,
4283.750,-0.702,-10.027,
4283.800,-1.208,-9.697,
4283.850,-1.679,-9.153,
4283.894,,,1.00
4283.900,-2.117,-8.697,
4283.950,-2.538,-8.498,
4283.988,,,0.00
4284.000,-2.958,-8.561,
4284.050,-3.388,-8.755,
4284.100,-3.836,-8.854,
4284.150,-4.287,-8.577,
4284.200,-4.716,-7.686,
4284.250,-5.082,-6.089,
4284.300,-5.347,-3.885,
4284.350,-5.482,-1.356,
4284.400,-5.481,1.126,
4284.450,-5.355,3.194,
4284.500,-5.137,4.571,
4284.550,-4.868,5.116,
4284.600,-4.596,4.838,
4284.650,-4.361,3.885,
4284.700,-4.192,2.492,
4284.750,-4.106,0.927,
4284.800,-4.103,-0.565,
4284.850,-4.172,-1.806,
4284.900,-4.296,-2.676,
4284.950,,,1.00
4284.950,-4.455,-3.084,
4285.000,-4.623,-2.969,
4285.043,,,0.00
4285.050,-4.771,-2.340,
4285.100,-4.871,-1.288,
4285.150,-4.909,0.021,
4285.200,-4.871,1.382,
4285.250,-4.764,2.587,
4285.300,-4.601,3.466,
4285.350,-4.403,3.927,
4285.400,-4.192,3.922,
4285.450,-3.995,3.466,
4285.500,-3.833,2.613,
4285.550,-3.723,1.440,
4285.600,-3.680,0.016,
4285.650,-3.715,-1.592,
4285.700,-3.836,-3.288,
4285.750,-4.045,-4.911,
4285.800,-4.337,-6.199,
4285.850,-4.687,-6.849,
4285.900,-5.053,-6.592,
4285.950,-5.383,-5.335,
4285.998,,,1.00
4286.000,-5.619,-3.189,
4286.050,-5.722,-0.456,
4286.093,,,0.00
4286.100,-5.671,2.477,
4286.150,-5.468,5.215,
4286.200,-5.130,7.409,
4286.250,-4.698,8.823,
4286.300,-4.218,9.404,
4286.350,-3.734,9.331,
4286.400,-3.274,8.901,
4286.450,-2.843,8.409,
4286.500,-2.438,8.032,
4286.550,-2.047,7.844,
4286.600,-1.660,7.823,
4286.650,-1.268,7.870,
4286.700,-0.870,7.823,
4286.750,-0.476,7.493,
4286.800,-0.105,6.718,
4286.850,0.215,5.430,
4286.900,0.454,3.718,
4286.950,0.594,1.806,
4287.000,0.631,-0.026,
4287.043,,,1.00
4287.050,0.580,-1.555,
4287.100,0.460,-2.618,
4287.136,,,0.00
4287.150,0.298,-3.147,
4287.200,0.127,-3.142,
4287.250,-0.031,-2.676,
4287.300,-0.152,-1.874,
4287.350,-0.225,-0.890,
4287.400,-0.242,0.105,
4287.450,-0.209,0.969,
4287.500,-0.137,1.581,
4287.550,-0.039,1.854,
4287.600,0.063,1.728,
4287.650,0.148,1.194,
4287.700,0.195,0.319,
4287.750,0.187,-0.770,
4287.800,0.119,-1.911,
4287.850,-0.008,-2.932,
4287.900,-0.184,-3.660,
4287.950,-0.390,-3.969,
4288.000,-0.597,-3.828,
4288.050,-0.785,-3.272,
4288.087,,,1.00
4288.100,-0.936,-2.382,
4288.150,-1.032,-1.246,
4288.180,,,0.00
4288.200,-1.065,0.063,
4288.250,-1.030,1.487,
4288.300,-0.919,2.979,
4288.350,-0.732,4.451,
4288.400,-0.470,5.739,
4288.450,-0.145,6.613,
4288.500,0.215,6.817,
4288.550,0.567,6.158,
4288.600,0.864,4.592,
4288.650,1.054,2.251,
4288.700,1.106,-0.565,
4288.750,1.001,-3.482,
4288.800,0.748,-6.121,
4288.850,0.368,-8.147,
4288.900,-0.097,-9.372,
4288.950,-0.598,-9.812,
4289.000,-1.098,-9.692,
4289.050,-1.576,-9.320,
4289.100,-2.028,-8.980,
4289.135,,,1.00
4289.150,-2.465,-8.859,
4289.200,-2.903,-9.006,
4289.227,,,0.00
4289.250,-3.358,-9.299,
4289.300,-3.836,-9.477,
4289.350,-4.321,-9.210,
4289.400,-4.783,-8.221,
4289.450,-5.174,-6.409,
4289.500,-5.449,-3.911,
4289.550,-5.578,-1.058,
4289.600,-5.553,1.738,
4289.650,-5.388,4.084,
4289.700,-5.118,5.660,
4289.750,-4.788,6.288,
4289.800,-4.455,5.969,
4289.850,-4.164,4.869,
4289.900,-3.951,3.257,
4289.950,-3.831,1.403,
4290.000,-3.811,-0.450,
4290.050,-3.883,-2.121,
4290.100,-4.034,-3.461,
4290.150,-4.244,-4.346,
4290.186,,,1.00
4290.200,-4.488,-4.655,
4290.250,-4.733,-4.304,
4290.281,,,0.00
4290.300,-4.942,-3.299,
4290.350,-5.082,-1.754,
4290.400,-5.129,0.094,
4290.450,-5.072,1.958,
4290.500,-4.923,3.566,
4290.550,-4.700,4.707,
4290.600,-4.431,5.273,
4290.650,-4.152,5.241,
4290.700,-3.889,4.676,
4290.750,-3.669,3.681,
4290.800,-3.511,2.356,
4290.850,-3.426,0.796,
4290.900,-3.426,-0.937,
4290.950,-3.515,-2.775,
4291.000,-3.702,-4.618,
4291.050,-3.982,-6.273,
4291.100,-4.345,-7.435,
4291.150,-4.755,-7.781,
4291.200,-5.160,-7.074,
4291.240,,,1.00
4291.250,-5.501,-5.288,
4291.300,-5.721,-2.628,
4291.336,,,0.00
4291.350,-5.781,0.518,
4291.400,-5.669,3.697,
4291.450,-5.397,6.477,
4291.500,-4.995,8.519,
4291.550,-4.511,9.645,
4291.600,-3.999,9.917,
4291.650,-3.500,9.603,
4291.700,-3.032,9.037,
4291.750,-2.598,8.493,
4291.800,-2.190,8.121,
4291.850,-1.794,7.948,
4291.900,-1.400,7.896,
4291.950,-1.004,7.823,
4292.000,-0.611,7.556,
4292.050,-0.236,6.927,
4292.100,0.099,5.849,
4292.150,0.364,4.346,
4292.200,0.543,2.581,
4292.250,0.624,0.785,
4292.293,,,1.00
4292.300,0.614,-0.806,
4292.350,0.529,-2.016,
4292.387,,,0.00
4292.400,0.396,-2.749,
4292.450,0.237,-2.974,
4292.500,0.082,-2.733,
4292.550,-0.049,-2.131,
4292.600,-0.138,-1.309,
4292.650,-0.182,-0.419,
4292.700,-0.178,0.398,
4292.750,-0.135,1.021,
4292.800,-0.066,1.351,
4292.850,0.013,1.330,
4292.900,0.080,0.942,
4292.950,0.118,0.236,
4293.000,0.112,-0.686,
4293.050,0.052,-1.681,
4293.100,-0.060,-2.581,
4293.150,-0.215,-3.231,
4293.200,-0.396,-3.519,
4293.250,-0.581,-3.398,
4293.300,-0.749,-2.885,
4293.343,,,1.00
4293.350,-0.881,-2.042,
4293.400,-0.961,-0.948,
4293.436,,,0.00
4293.450,-0.982,0.319,
4293.500,-0.933,1.702,
4293.550,-0.814,3.142,
4293.600,-0.619,4.534,
4293.650,-0.353,5.707,
4293.700,-0.033,6.425,
4293.750,0.313,6.451,
4293.800,0.642,5.629,
4293.850,0.906,3.958,
4293.900,1.062,1.613,
4293.950,1.081,-1.115,
4294.000,0.952,-3.885,
4294.050,0.682,-6.346,
4294.100,0.295,-8.205,
4294.150,-0.167,-9.310,
4294.200,-0.661,-9.697,
4294.250,-1.155,-9.587,
4294.300,-1.626,-9.283,
4294.350,-2.078,-9.064,
4294.397,,,1.00
4294.400,-2.523,-9.084,
4294.450,-2.977,-9.341,
4294.490,,,0.00
4294.500,-3.453,-9.687,
4294.550,-3.951,-9.833,
4294.600,-4.455,-9.430,
4294.650,-4.924,-8.200,
4294.700,-5.308,-6.079,
4294.750,-5.557,-3.278,
4294.800,-5.645,-0.188,
4294.850,-5.570,2.733,
4294.900,-5.352,5.079,
4294.950,-5.031,6.555,
4295.000,-4.661,7.021,
4295.050,-4.295,6.519,
4295.100,-3.982,5.252,
4295.150,-3.754,3.503,
4295.200,-3.625,1.539,
4295.250,-3.600,-0.435,
4295.300,-3.674,-2.267,
4295.350,-3.836,-3.822,
4295.400,-4.070,-4.964,
4295.450,-4.351,-5.545,
4295.453,,,1.00
4295.500,-4.648,-5.435,
4295.547,,,0.00
4295.550,-4.921,-4.576,
4295.600,-5.130,-3.032,
4295.650,-5.242,-1.011,
4295.700,-5.237,1.189,
4295.750,-5.118,3.241,
4295.800,-4.898,4.854,
4295.850,-4.609,5.838,
4295.900,-4.290,6.131,
4295.950,-3.974,5.796,
4296.000,-3.693,4.958,
4296.050,-3.467,3.749,
4296.100,-3.310,2.278,
4296.150,-3.233,0.618,
4296.200,-3.244,-1.178,
4296.250,-3.347,-3.058,
4296.300,-3.548,-4.927,
4296.350,-3.845,-6.603,
4296.400,-4.224,-7.802,
4296.450,-4.653,-8.200,
4296.500,-5.082,-7.545,
4296.513,,,1.00
4296.550,-5.448,-5.786,
4296.600,-5.693,-3.110,
4296.608,,,0.00
4296.650,-5.777,0.099,
4296.700,-5.685,3.377,
4296.750,-5.426,6.267,
4296.800,-5.031,8.404,
4296.850,-4.551,9.592,
4296.900,-4.039,9.880,
4296.950,-3.541,9.524,
4297.000,-3.077,8.859,
4297.050,-2.655,8.168,
4297.100,-2.267,7.603,
4297.150,-1.901,7.210,
4297.200,-1.550,6.953,
4297.250,-1.208,6.754,
4297.300,-0.873,6.524,
4297.350,-0.551,6.168,
4297.400,-0.250,5.618,
4297.450,0.019,4.833,
4297.500,0.242,3.828,
4297.550,0.407,2.681,
4297.569,,,1.00
4297.600,0.511,1.497,
4297.650,0.554,0.398,
4297.662,,,0.00
4297.700,0.543,-0.518,
4297.750,0.493,-1.183,
4297.800,0.416,-1.576,
4297.850,0.327,-1.717,
4297.900,0.237,-1.655,
4297.950,0.157,-1.456,
4298.000,0.090,-1.204,
4298.050,0.038,-0.979,
4298.100,-0.005,-0.848,
4298.150,-0.042,-0.864,
4298.200,-0.085,-1.037,
4298.250,-0.141,-1.346,
4298.300,-0.217,-1.733,
4298.350,-0.314,-2.126,
4298.400,-0.432,-2.430,
4298.450,-0.564,-2.550,
4298.500,-0.696,-2.409,
4298.550,-0.815,-1.979,
4298.600,-0.903,-1.283,
4298.625,,,1.00
4298.650,-0.950,-0.356,
4298.700,-0.946,0.754,
4298.718,,,0.00
4298.750,-0.880,2.005,
4298.800,-0.748,3.330,
4298.850,-0.547,4.618,
4298.900,-0.280,5.697,
4298.950,0.038,6.330,
4299.000,0.377,6.278,
4299.050,0.696,5.409,
4299.100,0.946,3.738,
4299.150,1.092,1.445,
4299.200,1.103,-1.189,
4299.250,0.972,-3.843,
4299.300,0.708,-6.199,
4299.350,0.333,-8.001,
4299.400,-0.118,-9.105,
4299.450,-0.602,-9.545,
4299.500,-1.089,-9.524,
4299.550,-1.560,-9.331,
4299.600,-2.017,-9.215,
4299.650,-2.472,-9.336,
4299.681,,,1.00
4299.700,-2.941,-9.697,
4299.750,-3.437,-10.153,
4299.774,,,0.00
4299.800,-3.962,-10.388,
4299.850,-4.497,-10.006,
4299.900,-4.997,-8.687,
4299.950,-5.404,-6.367,
4300.000,-5.661,-3.288,
4300.050,-5.743,0.105,
4300.100,-5.644,3.309,
4300.150,-5.389,5.890,
4300.200,-5.022,7.524,
4300.250,-4.598,8.063,
4300.300,-4.178,7.576,
4300.350,-3.814,6.304,
4300.400,-3.533,4.555,
4300.450,-3.352,2.587,
4300.500,-3.274,0.576,
4300.550,-3.297,-1.351,
4300.600,-3.415,-3.115,
4300.650,-3.616,-4.629,
4300.700,-3.889,-5.786,
4300.732,,,1.00
4300.750,-4.211,-6.430,
4300.800,-4.555,-6.383,
4300.826,,,0.00
4300.850,-4.879,-5.545,
4300.900,-5.137,-3.948,
4300.950,-5.294,-1.791,
4301.000,-5.325,0.618,
4301.050,-5.228,2.922,
4301.100,-5.017,4.786,
4301.150,-4.725,5.980,
4301.200,-4.392,6.404,
4301.250,-4.059,6.110,
4301.300,-3.762,5.236,
4301.350,-3.522,3.943,
4301.400,-3.358,2.361,
4301.450,-3.280,0.592,
4301.500,-3.296,-1.283,
4301.550,-3.407,-3.199,
4301.600,-3.616,-5.042,
4301.650,-3.919,-6.618,
4301.700,-4.296,-7.655,
4301.750,-4.712,-7.854,
4301.792,,,1.00
4301.800,-5.119,-7.011,
4301.850,-5.452,-5.116,
4301.889,,,0.00
4301.900,-5.660,-2.403,
4301.950,-5.707,0.728,
4302.000,-5.586,3.828,
4302.050,-5.308,6.472,
4302.100,-4.910,8.336,
4302.150,-4.441,9.273,
4302.200,-3.952,9.378,
4302.250,-3.484,8.912,
4302.300,-3.054,8.173,
4302.350,-2.666,7.393,
4302.400,-2.318,6.707,
4302.450,-2.001,6.158,
4302.500,-1.706,5.733,
4302.550,-1.431,5.398,
4302.600,-1.169,5.131,
4302.650,-0.919,4.922,
4302.700,-0.679,4.754,
4302.750,-0.445,4.613,
4302.800,-0.217,4.445,
4302.850,0.003,4.184,
4302.853,,,1.00
4302.900,0.207,3.770,
4302.946,,,0.00
4302.950,0.386,3.183,
4303.000,0.531,2.430,
4303.050,0.635,1.539,
4303.100,0.688,0.576,
4303.150,0.691,-0.393,
4303.200,0.647,-1.288,
4303.250,0.558,-2.058,
4303.300,0.435,-2.665,
4303.350,0.286,-3.105,
4303.400,0.119,-3.393,
4303.450,-0.058,-3.550,
4303.500,-0.239,-3.618,
4303.550,-0.421,-3.634,
4303.600,-0.603,-3.613,
4303.650,-0.784,-3.550,
4303.700,-0.960,-3.430,
4303.750,-1.129,-3.215,
4303.800,-1.286,-2.864,
4303.850,-1.422,-2.351,
4303.900,-1.527,-1.676,
4303.915,,,1.00
4303.950,-1.594,-0.848,
4304.000,-1.616,0.115,
4304.009,,,0.00
4304.050,-1.587,1.210,
4304.100,-1.500,2.450,
4304.150,-1.348,3.838,
4304.200,-1.120,5.320,
4304.250,-0.815,6.754,
4304.300,-0.437,7.896,
4304.350,-0.005,8.419,
4304.400,0.438,8.016,
4304.450,0.836,6.529,
4304.500,1.128,4.042,
4304.550,1.264,0.859,
4304.600,1.222,-2.597,
4304.650,0.999,-5.859,
4304.700,0.614,-8.503,
4304.750,0.115,-10.226,
4304.800,-0.445,-10.964,
4304.850,-1.010,-10.943,
4304.900,-1.550,-10.566,
4304.950,-2.062,-10.226,
4304.975,,,1.00
4305.000,-2.562,-10.142,
4305.050,-3.066,-10.325,
4305.069,,,0.00
4305.100,-3.589,-10.577,
4305.150,-4.133,-10.530,
4305.200,-4.668,-9.781,
4305.250,-5.146,-8.079,
4305.300,-5.510,-5.466,
4305.350,-5.715,-2.257,
4305.400,-5.740,1.084,
4305.450,-5.594,4.068,
4305.500,-5.306,6.299,
4305.550,-4.928,7.508,
4305.600,-4.516,7.624,
4305.650,-4.131,6.781,
4305.700,-3.815,5.257,
4305.750,-3.594,3.356,
4305.800,-3.476,1.325,
4305.850,-3.464,-0.654,
4305.900,-3.548,-2.461,
4305.950,-3.718,-3.995,
4306.000,-3.960,-5.147,
4306.039,,,1.00
4306.050,-4.251,-5.786,
4306.100,-4.560,-5.765,
4306.135,,,0.00
4306.150,-4.854,-5.000,
4306.200,-5.086,-3.529,
4306.250,-5.224,-1.539,
4306.300,-5.248,0.670,
4306.350,-5.154,2.780,
4306.400,-4.956,4.498,
4306.450,-4.683,5.603,
4306.500,-4.370,5.995,
4306.550,-4.059,5.718,
4306.600,-3.781,4.901,
4306.650,-3.556,3.681,
4306.700,-3.402,2.173,
4306.750,-3.333,0.456,
4306.800,-3.352,-1.393,
4306.850,-3.470,-3.299,
4306.900,-3.684,-5.142,
4306.950,-3.991,-6.713,
4307.000,-4.373,-7.718,
4307.050,-4.794,-7.844,
4307.100,-5.196,-6.896,
4307.106,,,1.00
4307.150,-5.521,-4.896,
4307.200,-5.715,-2.094,
4307.202,,,0.00
4307.250,-5.744,1.105,
4307.300,-5.601,4.241,
4307.350,-5.303,6.880,
4307.400,-4.884,8.702,
4307.450,-4.398,9.592,
4307.500,-3.896,9.666,
4307.550,-3.413,9.205,
4307.600,-2.969,8.529,
4307.650,-2.564,7.880,
4307.700,-2.187,7.383,
4307.750,-1.832,7.063,
4307.800,-1.486,6.864,
4307.850,-1.145,6.697,
4307.900,-0.814,6.456,
4307.950,-0.495,6.069,
4308.000,-0.199,5.472,
4308.050,0.061,4.629,
4308.100,0.272,3.576,
4308.150,0.423,2.398,
4308.166,,,1.00
