"Time (s) Run #4","Angle, Ch P2 (rad) Run #4","Angular Velocity, Ch P2 (rad/s) Run #4","State Run #4"
352.180,-3.468,0.890,
352.200,-3.435,2.278,
352.220,-3.376,3.574,
352.240,-3.291,4.765,
352.260,-3.184,5.838,
352.280,-3.055,6.768,
352.300,-2.911,7.501,
352.320,-2.752,8.024,
352.340,-2.587,8.364,
352.360,-2.416,8.508,
352.380,-2.243,8.456,
352.400,-2.075,8.221,
352.420,-1.913,7.828,
352.440,-1.759,7.304,
352.460,-1.619,6.663,
352.480,-1.492,5.943,
352.500,-1.381,5.171,
352.520,-1.285,4.346,
352.540,-1.206,3.495,
352.560,-1.145,2.618,
352.580,-1.101,1.741,
352.600,-1.076,0.877,
352.620,-1.067,0.039,
352.640,-1.074,-0.759,
352.660,-1.098,-1.532,
352.680,-1.136,-2.278,
352.700,-1.189,-3.011,
352.720,-1.257,-3.704,
352.740,-1.338,-4.333,
352.760,-1.431,-4.896,
352.780,-1.535,-5.406,
352.800,-1.648,-5.851,
352.820,-1.770,-6.205,
352.831,,,1.00
352.840,-1.898,-6.440,
352.860,-2.029,-6.558,
352.880,-2.161,-6.571,
352.900,-2.293,-6.453,
352.911,,,0.00
352.920,-2.422,-6.192,
352.940,-2.543,-5.786,
352.960,-2.655,-5.249,
352.980,-2.755,-4.595,
353.000,-2.840,-3.809,
353.020,-2.909,-2.932,
353.040,-2.958,-1.990,
353.060,-2.989,-0.995,
353.080,-2.999,0.013,
353.100,-2.988,1.008,
353.120,-2.958,1.963,
353.140,-2.909,2.880,
353.160,-2.842,3.731,
353.180,-2.758,4.490,
353.200,-2.661,5.144,
353.220,-2.551,5.694,
353.240,-2.432,6.113,
353.260,-2.304,6.388,
353.280,-2.174,6.519,
353.300,-2.042,6.532,
353.320,-1.912,6.440,
353.340,-1.783,6.231,
353.360,-1.660,5.917,
353.380,-1.546,5.511,
353.400,-1.439,5.053,
353.420,-1.343,4.529,
353.440,-1.257,3.940,
353.460,-1.184,3.312,
353.480,-1.125,2.657,
353.500,-1.078,1.977,
353.520,-1.045,1.257,
353.540,-1.027,0.511,
353.560,-1.024,-0.249,
353.580,-1.037,-1.021,
353.600,-1.065,-1.806,
353.620,-1.109,-2.592,
353.640,-1.169,-3.377,
353.660,-1.244,-4.176,
353.680,-1.335,-4.974,
353.700,-1.444,-5.733,
353.720,-1.566,-6.427,
353.740,-1.701,-7.055,
353.760,-1.849,-7.605,
353.780,-2.007,-8.037,
353.800,-2.172,-8.312,
353.820,-2.342,-8.417,
353.840,-2.512,-8.338,
353.860,-2.678,-8.063,
353.880,-2.837,-7.592,
353.889,,,1.00
353.900,-2.985,-6.938,
353.920,-3.116,-6.113,
353.940,-3.231,-5.118,
353.960,-3.324,-3.966,
353.968,,,0.00
353.980,-3.391,-2.710,
354.000,-3.432,-1.388,
354.020,-3.448,-0.039,
354.040,-3.434,1.322,
354.060,-3.394,2.670,
354.080,-3.327,3.979,
354.100,-3.234,5.223,
354.120,-3.116,6.349,
354.140,-2.978,7.357,
354.160,-2.821,8.221,
354.180,-2.647,8.914,
354.200,-2.461,9.425,
354.220,-2.268,9.765,
354.240,-2.069,9.948,
354.260,-1.868,9.975,
354.280,-1.668,9.857,
354.300,-1.472,9.647,
354.320,-1.282,9.372,
354.340,-1.096,9.058,
354.360,-0.919,8.731,
354.380,-0.748,8.391,
354.400,-0.583,8.050,
354.420,-0.426,7.723,
354.440,-0.275,7.422,
354.460,-0.129,7.147,
354.480,0.011,6.898,
354.500,0.146,6.689,
354.520,0.278,6.519,
354.540,0.407,6.362,
354.560,0.533,6.218,
354.580,0.655,6.087,
354.600,0.776,5.969,
354.620,0.894,5.851,
354.640,1.010,5.747,
354.660,1.123,5.642,
354.680,1.236,5.537,
354.700,1.345,5.432,
354.720,1.453,5.315,
354.740,1.558,5.197,
354.760,1.660,5.053,
354.780,1.761,4.922,
354.800,1.857,4.791,
354.820,1.953,4.647,
354.840,2.044,4.477,
354.860,2.132,4.280,
354.880,2.215,4.097,
354.900,2.295,3.901,
354.920,2.372,3.665,
354.940,2.443,3.403,
354.951,,,1.00
354.960,2.507,3.142,
354.980,2.568,2.880,
355.000,2.623,2.592,
355.020,2.672,2.278,
355.029,,,0.00
355.040,2.714,1.963,
355.060,2.750,1.649,
355.080,2.780,1.335,
355.100,2.804,1.034,
355.120,2.821,0.746,
355.140,2.834,0.458,
355.160,2.840,0.170,
355.180,2.840,-0.105,
355.200,2.835,-0.353,
355.220,2.826,-0.576,
355.240,2.812,-0.772,
355.260,2.794,-0.956,
355.280,2.774,-1.126,
355.300,2.749,-1.270,
355.320,2.722,-1.388,
355.340,2.694,-1.505,
355.360,2.663,-1.623,
355.380,2.628,-1.715,
355.400,2.593,-1.780,
355.420,2.557,-1.846,
355.440,2.520,-1.937,
355.460,2.480,-2.029,
355.480,2.438,-2.094,
355.500,2.395,-2.147,
355.520,2.353,-2.212,
355.540,2.308,-2.291,
355.560,2.260,-2.369,
355.580,2.213,-2.448,
355.600,2.163,-2.539,
355.620,2.111,-2.631,
355.640,2.058,-2.723,
355.660,2.003,-2.814,
355.680,1.945,-2.906,
355.700,1.887,-2.998,
355.720,1.825,-3.076,
355.740,1.762,-3.155,
355.760,1.700,-3.207,
355.780,1.634,-3.246,
355.800,1.569,-3.259,
355.820,1.503,-3.233,
355.840,1.439,-3.181,
355.860,1.376,-3.089,
355.880,1.315,-2.971,
355.900,1.257,-2.827,
355.920,1.202,-2.644,
355.940,1.150,-2.422,
355.960,1.104,-2.173,
355.980,1.063,-1.898,
356.000,1.027,-1.584,
356.014,,,1.00
356.020,0.999,-1.217,
356.040,0.979,-0.825,
356.060,0.966,-0.432,
356.080,0.961,-0.026,
356.093,,,0.00
356.100,0.964,0.406,
356.120,0.977,0.864,
356.140,0.999,1.348,
356.160,1.030,1.846,
356.180,1.073,2.382,
356.200,1.125,2.945,
356.220,1.191,3.521,
356.240,1.266,4.110,
356.260,1.354,4.712,
356.280,1.455,5.328,
356.300,1.568,5.904,
356.320,1.692,6.453,
356.340,1.825,6.964,
356.360,1.971,7.409,
356.380,2.124,7.749,
356.400,2.282,7.959,
356.420,2.444,8.050,
356.440,2.606,7.985,
356.460,2.766,7.736,
356.480,2.919,7.304,
356.500,3.060,6.689,
356.520,3.189,5.917,
356.540,3.299,5.000,
356.560,3.390,3.940,
356.580,3.459,2.762,
356.600,3.501,1.505,
356.620,3.519,0.209,
356.640,3.511,-1.113,
356.660,3.475,-2.461,
356.680,3.412,-3.783,
356.700,3.322,-5.040,
356.720,3.209,-6.218,
356.740,3.072,-7.304,
356.760,2.915,-8.273,
356.780,2.739,-9.098,
356.800,2.549,-9.752,
356.820,2.347,-10.249,
356.840,2.138,-10.590,
356.860,1.921,-10.786,
356.880,1.704,-10.852,
356.900,1.486,-10.812,
356.920,1.271,-10.708,
356.940,1.057,-10.564,
356.960,0.848,-10.420,
356.980,0.641,-10.289,
357.000,0.437,-10.184,
357.020,0.234,-10.119,
357.040,0.033,-10.119,
357.060,-0.170,-10.197,
357.071,,,1.00
357.080,-0.374,-10.341,
357.100,-0.583,-10.524,
357.120,-0.795,-10.747,
357.140,-1.012,-10.996,
357.149,,,0.00
357.160,-1.235,-11.231,
357.180,-1.462,-11.414,
357.200,-1.692,-11.519,
357.220,-1.924,-11.506,
357.240,-2.155,-11.336,
357.260,-2.380,-10.982,
357.280,-2.597,-10.446,
357.300,-2.801,-9.700,
357.320,-2.988,-8.731,
357.340,-3.153,-7.566,
357.360,-3.292,-6.257,
357.380,-3.404,-4.830,
357.400,-3.487,-3.312,
357.420,-3.537,-1.754,
357.440,-3.556,-0.196,
357.460,-3.545,1.335,
357.480,-3.503,2.814,
357.500,-3.431,4.202,
357.520,-3.333,5.472,
357.540,-3.211,6.597,
357.560,-3.066,7.553,
357.580,-2.906,8.299,
357.600,-2.732,8.836,
357.620,-2.549,9.176,
357.640,-2.362,9.307,
357.660,-2.174,9.228,
357.680,-1.990,8.954,
357.700,-1.814,8.535,
357.720,-1.648,7.998,
357.740,-1.492,7.343,
357.760,-1.352,6.597,
357.780,-1.228,5.812,
357.800,-1.120,5.013,
357.820,-1.027,4.189,
357.840,-0.952,3.338,
357.860,-0.894,2.487,
357.880,-0.853,1.649,
357.900,-0.828,0.825,
357.920,-0.820,0.013,
357.940,-0.828,-0.759,
357.960,-0.851,-1.492,
357.980,-0.888,-2.199,
358.000,-0.939,-2.880,
358.020,-1.004,-3.534,
358.040,-1.081,-4.150,
358.060,-1.170,-4.739,
358.080,-1.271,-5.288,
358.100,-1.382,-5.786,
358.120,-1.503,-6.205,
358.126,,,1.00
358.140,-1.632,-6.532,
358.160,-1.766,-6.781,
358.180,-1.904,-6.938,
358.200,-2.045,-6.990,
358.205,,,0.00
358.220,-2.185,-6.898,
358.240,-2.323,-6.676,
358.260,-2.454,-6.322,
358.280,-2.578,-5.825,
358.300,-2.689,-5.197,
358.320,-2.787,-4.438,
358.340,-2.868,-3.587,
358.360,-2.931,-2.657,
358.380,-2.975,-1.676,
358.400,-2.999,-0.668,
358.420,-3.002,0.353,
358.440,-2.985,1.361,
358.460,-2.947,2.317,
358.480,-2.890,3.194,
358.500,-2.818,3.979,
358.520,-2.730,4.673,
358.540,-2.630,5.262,
358.560,-2.518,5.720,
358.580,-2.399,6.048,
358.600,-2.275,6.231,
358.620,-2.147,6.283,
358.640,-2.022,6.205,
358.660,-1.898,6.008,
358.680,-1.780,5.707,
358.700,-1.668,5.315,
358.720,-1.566,4.843,
358.740,-1.473,4.280,
358.760,-1.393,3.652,
358.780,-1.327,2.971,
358.800,-1.274,2.265,
358.820,-1.236,1.532,
358.840,-1.213,0.759,
358.860,-1.205,-0.026,
358.880,-1.214,-0.812,
358.900,-1.238,-1.597,
358.920,-1.277,-2.395,
358.940,-1.334,-3.207,
358.960,-1.406,-4.006,
358.980,-1.494,-4.765,
359.000,-1.598,-5.472,
359.020,-1.714,-6.113,
359.040,-1.843,-6.676,
359.060,-1.982,-7.134,
359.080,-2.130,-7.448,
359.100,-2.282,-7.618,
359.120,-2.436,-7.645,
359.140,-2.590,-7.501,
359.160,-2.739,-7.173,
359.180,-2.879,-6.650,
359.182,,,1.00
359.200,-3.008,-5.943,
359.220,-3.120,-5.079,
359.240,-3.212,-4.084,
359.260,-3.285,-2.971,
359.262,,,0.00
359.280,-3.333,-1.767,
359.300,-3.355,-0.511,
359.320,-3.354,0.759,
359.340,-3.325,2.016,
359.360,-3.272,3.246,
359.380,-3.195,4.424,
359.400,-3.094,5.524,
359.420,-2.972,6.519,
359.440,-2.832,7.370,
359.460,-2.675,8.077,
359.480,-2.507,8.639,
359.500,-2.328,9.045,
359.520,-2.143,9.294,
359.540,-1.954,9.372,
359.560,-1.766,9.320,
359.580,-1.580,9.163,
359.600,-1.398,8.940,
359.620,-1.222,8.666,
359.640,-1.051,8.338,
359.660,-0.888,7.985,
359.680,-0.732,7.631,
359.700,-0.583,7.291,
359.720,-0.440,6.964,
359.740,-0.305,6.650,
359.760,-0.174,6.349,
359.780,-0.050,6.074,
359.800,0.068,5.812,
359.820,0.182,5.576,
359.840,0.291,5.354,
359.860,0.396,5.144,
359.880,0.496,4.948,
359.900,0.594,4.752,
359.920,0.686,4.581,
359.940,0.776,4.424,
359.960,0.864,4.267,
359.980,0.947,4.110,
360.000,1.027,3.966,
360.020,1.106,3.848,
360.040,1.181,3.757,
360.060,1.255,3.691,
360.080,1.329,3.639,
360.100,1.401,3.600,
360.120,1.472,3.587,
360.140,1.544,3.613,
360.160,1.616,3.665,
360.180,1.690,3.744,
360.200,1.766,3.835,
360.220,1.844,3.927,
360.240,1.923,4.032,
360.242,,,1.00
360.260,2.004,4.136,
360.280,2.089,4.228,
360.300,2.174,4.294,
360.320,,,0.00
360.320,2.260,4.359,
360.340,2.348,4.398,
360.360,2.438,4.385,
360.380,2.524,4.320,
360.400,2.611,4.202,
360.420,2.694,4.045,
360.440,2.772,3.822,
360.460,2.848,3.534,
360.480,2.915,3.181,
360.500,2.975,2.775,
360.520,3.027,2.330,
360.540,3.069,1.846,
360.560,3.101,1.322,
360.580,3.123,0.785,
360.600,3.132,0.223,
360.620,3.132,-0.353,
360.640,3.118,-0.916,
360.660,3.094,-1.466,
360.680,3.060,-2.003,
360.700,3.014,-2.526,
360.720,2.958,-3.024,
360.740,2.893,-3.482,
360.760,2.818,-3.901,
360.780,2.736,-4.280,
360.800,2.647,-4.608,
360.820,2.551,-4.883,
360.840,2.450,-5.105,
360.860,2.347,-5.288,
360.880,2.238,-5.445,
360.900,2.128,-5.563,
360.920,2.015,-5.629,
360.940,1.902,-5.655,
360.960,1.789,-5.642,
360.980,1.676,-5.629,
361.000,1.565,-5.603,
361.020,1.451,-5.563,
361.040,1.341,-5.524,
361.060,1.232,-5.485,
361.080,1.122,-5.459,
361.100,1.013,-5.406,
361.120,0.905,-5.354,
361.140,0.800,-5.315,
361.160,0.693,-5.275,
361.180,0.587,-5.236,
361.200,0.484,-5.184,
361.220,0.380,-5.157,
361.240,0.278,-5.144,
361.260,0.174,-5.144,
361.280,0.072,-5.157,
361.296,,,1.00
361.300,-0.031,-5.184,
361.320,-0.135,-5.223,
361.340,-0.240,-5.275,
361.360,-0.346,-5.341,
361.373,,,0.00
361.380,-0.454,-5.419,
361.400,-0.562,-5.524,
361.420,-0.674,-5.629,
361.440,-0.789,-5.747,
361.460,-0.903,-5.864,
361.480,-1.023,-5.982,
361.500,-1.144,-6.100,
361.520,-1.266,-6.205,
361.540,-1.392,-6.309,
361.560,-1.519,-6.375,
361.580,-1.648,-6.388,
361.600,-1.775,-6.349,
361.620,-1.902,-6.257,
361.640,-2.026,-6.113,
361.660,-2.147,-5.904,
361.680,-2.264,-5.616,
361.700,-2.373,-5.249,
361.720,-2.474,-4.817,
361.740,-2.567,-4.333,
361.760,-2.648,-3.809,
361.780,-2.719,-3.233,
361.800,-2.779,-2.618,
361.820,-2.824,-1.990,
361.840,-2.857,-1.374,
361.860,-2.879,-0.785,
361.880,-2.889,-0.209,
361.900,-2.887,0.327,
361.920,-2.875,0.798,
361.940,-2.854,1.191,
361.960,-2.826,1.505,
361.980,-2.793,1.754,
362.000,-2.755,1.937,
362.020,-2.714,2.055,
362.040,-2.672,2.094,
362.060,-2.630,2.068,
362.080,-2.589,1.977,
362.100,-2.549,1.846,
362.120,-2.515,1.689,
362.140,-2.482,1.505,
362.160,-2.454,1.309,
362.180,-2.430,1.100,
362.200,-2.410,0.903,
362.220,-2.394,0.720,
362.240,-2.381,0.563,
362.260,-2.372,0.445,
362.280,-2.364,0.367,
362.300,-2.358,0.314,
362.320,-2.351,0.288,
362.340,-2.347,0.301,
362.345,,,1.00
362.360,-2.340,0.353,
362.380,-2.333,0.432,
362.400,-2.323,0.537,
362.420,-2.312,0.668,
362.423,,,0.00
362.440,-2.297,0.812,
362.460,-2.279,0.969,
362.480,-2.259,1.152,
362.500,-2.234,1.348,
362.520,-2.204,1.532,
362.540,-2.172,1.689,
362.560,-2.136,1.846,
362.580,-2.099,1.990,
362.600,-2.056,2.107,
362.620,-2.014,2.212,
362.640,-1.968,2.291,
362.660,-1.921,2.330,
362.680,-1.874,2.317,
362.700,-1.828,2.278,
362.720,-1.783,2.225,
362.740,-1.739,2.134,
362.760,-1.696,1.977,
362.780,-1.659,1.780,
362.800,-1.626,1.558,
362.820,-1.596,1.309,
362.840,-1.572,1.008,
362.860,-1.555,0.668,
362.880,-1.546,0.301,
362.900,-1.543,-0.105,
362.920,-1.549,-0.537,
362.940,-1.565,-0.982,
362.960,-1.588,-1.453,
362.980,-1.621,-1.963,
363.000,-1.667,-2.500,
363.020,-1.722,-3.037,
363.040,-1.788,-3.587,
363.060,-1.865,-4.150,
363.080,-1.954,-4.686,
363.100,-2.053,-5.171,
363.120,-2.161,-5.603,
363.140,-2.278,-5.969,
363.160,-2.402,-6.231,
363.180,-2.529,-6.375,
363.200,-2.658,-6.401,
363.220,-2.787,-6.296,
363.240,-2.912,-6.008,
363.260,-3.030,-5.550,
363.280,-3.135,-4.948,
363.300,-3.230,-4.215,
363.320,-3.307,-3.351,
363.340,-3.365,-2.382,
363.360,-3.402,-1.348,
363.380,-3.420,-0.262,
363.391,,,1.00
363.400,-3.413,0.864,
363.420,-3.385,1.990,
363.440,-3.333,3.102,
363.460,-3.261,4.176,
363.471,,,0.00
363.480,-3.165,5.184,
363.500,-3.052,6.113,
363.520,-2.920,6.938,
363.540,-2.772,7.658,
363.560,-2.612,8.247,
363.580,-2.441,8.705,
363.600,-2.262,9.019,
363.620,-2.078,9.176,
363.640,-1.893,9.202,
363.660,-1.709,9.137,
363.680,-1.527,9.019,
363.700,-1.348,8.849,
363.720,-1.172,8.626,
363.740,-1.002,8.378,
363.760,-0.837,8.142,
363.780,-0.677,7.933,
363.800,-0.520,7.749,
363.820,-0.368,7.592,
363.840,-0.217,7.474,
363.860,-0.069,7.396,
363.880,0.079,7.357,
363.900,0.225,7.370,
363.920,0.372,7.409,
363.940,0.522,7.487,
363.960,0.671,7.579,
363.980,0.825,7.684,
364.000,0.979,7.802,
364.020,1.136,7.906,
364.040,1.296,7.998,
364.060,1.456,8.037,
364.080,1.618,8.037,
364.100,1.778,7.972,
364.120,1.938,7.802,
364.140,2.092,7.527,
364.160,2.240,7.134,
364.180,2.380,6.637,
364.200,2.507,6.034,
364.220,2.622,5.328,
364.240,2.722,4.529,
364.260,2.804,3.652,
364.280,2.868,2.723,
364.300,2.914,1.780,
364.320,2.939,0.838,
364.340,2.947,-0.065,
364.360,2.936,-0.916,
364.380,2.909,-1.702,
364.400,2.867,-2.395,
364.420,2.812,-2.998,
364.440,2.746,-3.495,
364.450,,,1.00
364.460,2.670,-3.875,
364.480,2.589,-4.136,
364.500,2.504,-4.294,
364.520,2.416,-4.359,
364.528,,,0.00
364.540,2.328,-4.307,
364.560,2.242,-4.136,
364.580,2.161,-3.888,
364.600,2.086,-3.560,
364.620,2.017,-3.168,
364.640,1.959,-2.710,
364.660,1.909,-2.212,
364.680,1.869,-1.689,
364.700,1.841,-1.139,
364.720,1.824,-0.589,
364.740,1.817,-0.039,
364.760,1.822,0.497,
364.780,1.838,1.021,
364.800,1.863,1.518,
364.820,1.899,1.977,
364.840,1.943,2.409,
364.860,1.995,2.788,
364.880,2.056,3.115,
364.900,2.121,3.377,
364.920,2.191,3.560,
364.940,2.265,3.665,
364.960,2.339,3.678,
364.980,2.413,3.600,
365.000,2.485,3.430,
365.020,2.551,3.155,
365.040,2.612,2.788,
365.060,2.664,2.343,
365.080,2.706,1.820,
365.100,2.738,1.230,
365.120,2.757,0.576,
365.140,2.761,-0.118,
365.160,2.752,-0.825,
365.180,2.728,-1.532,
365.200,2.691,-2.238,
365.220,2.639,-2.919,
365.240,2.573,-3.560,
365.260,2.496,-4.150,
365.280,2.406,-4.673,
365.300,2.308,-5.105,
365.320,2.201,-5.445,
365.340,2.089,-5.694,
365.360,1.971,-5.851,
365.380,1.854,-5.904,
365.400,1.734,-5.838,
365.420,1.618,-5.694,
365.440,1.506,-5.485,
365.460,1.398,-5.236,
365.480,1.296,-4.922,
365.500,1.200,-4.555,
365.510,,,1.00
365.520,1.114,-4.163,
365.540,1.034,-3.744,
365.560,0.963,-3.299,
365.580,0.902,-2.827,
365.589,,,0.00
365.600,0.850,-2.343,
365.620,0.807,-1.846,
365.640,0.776,-1.348,
365.660,0.754,-0.838,
365.680,0.741,-0.314,
365.700,0.741,0.209,
365.720,0.751,0.733,
365.740,0.770,1.270,
365.760,0.801,1.833,
365.780,0.844,2.395,
365.800,0.897,2.958,
365.820,0.961,3.534,
365.840,1.038,4.123,
365.860,1.126,4.699,
365.880,1.227,5.262,
365.900,1.337,5.825,
365.920,1.459,6.362,
365.940,1.593,6.859,
365.960,1.734,7.278,
365.980,1.885,7.618,
366.000,2.040,7.867,
366.020,2.201,7.998,
366.040,2.362,7.985,
366.060,2.523,7.802,
366.080,2.677,7.435,
366.100,2.823,6.885,
366.120,2.955,6.152,
366.140,3.071,5.262,
366.160,3.167,4.241,
366.180,3.242,3.089,
366.200,3.292,1.846,
366.220,3.316,0.537,
366.240,3.314,-0.785,
366.260,3.285,-2.107,
366.280,3.230,-3.390,
366.300,3.148,-4.608,
366.320,3.044,-5.733,
366.340,2.917,-6.728,
366.360,2.772,-7.592,
366.380,2.612,-8.286,
366.400,2.438,-8.823,
366.420,2.257,-9.189,
366.440,2.069,-9.386,
366.460,1.879,-9.425,
366.480,1.690,-9.307,
366.500,1.505,-9.098,
366.520,1.326,-8.823,
366.540,1.151,-8.495,
366.560,0.985,-8.129,
366.568,,,1.00
366.580,0.826,-7.736,
366.600,0.675,-7.357,
366.620,0.533,-6.990,
366.640,0.396,-6.650,
366.646,,,0.00
366.660,0.267,-6.349,
366.680,0.143,-6.087,
366.700,0.024,-5.864,
366.720,-0.091,-5.668,
366.740,-0.203,-5.498,
366.760,-0.311,-5.367,
366.780,-0.416,-5.275,
366.800,-0.522,-5.223,
366.820,-0.625,-5.184,
366.840,-0.729,-5.157,
366.860,-0.831,-5.171,
366.880,-0.935,-5.223,
366.900,-1.040,-5.301,
366.920,-1.147,-5.380,
366.940,-1.255,-5.485,
366.960,-1.365,-5.603,
366.980,-1.480,-5.720,
367.000,-1.594,-5.838,
367.020,-1.712,-5.943,
367.040,-1.833,-6.021,
367.060,-1.954,-6.048,
367.080,-2.075,-6.048,
367.100,-2.196,-6.008,
367.120,-2.317,-5.904,
367.140,-2.433,-5.733,
367.160,-2.546,-5.511,
367.180,-2.655,-5.236,
367.200,-2.757,-4.896,
367.220,-2.851,-4.503,
367.240,-2.937,-4.071,
367.260,-3.014,-3.587,
367.280,-3.082,-3.050,
367.300,-3.137,-2.487,
367.320,-3.181,-1.911,
367.340,-3.214,-1.335,
367.360,-3.234,-0.733,
367.380,-3.244,-0.131,
367.400,-3.239,0.458,
367.420,-3.225,1.034,
367.440,-3.198,1.597,
367.460,-3.160,2.147,
367.480,-3.112,2.670,
367.500,-3.054,3.168,
367.520,-2.985,3.613,
367.540,-2.908,4.019,
367.560,-2.824,4.372,
367.580,-2.732,4.686,
367.600,-2.636,4.948,
367.620,-2.534,5.131,
367.629,,,1.00
367.640,-2.428,5.262,
367.660,-2.323,5.328,
367.680,-2.215,5.354,
367.700,-2.108,5.328,
367.710,,,0.00
367.720,-2.001,5.249,
367.740,-1.898,5.144,
367.760,-1.795,5.000,
367.780,-1.696,4.830,
367.800,-1.602,4.634,
367.820,-1.511,4.438,
367.840,-1.425,4.228,
367.860,-1.341,4.006,
367.880,-1.264,3.783,
367.900,-1.191,3.574,
367.920,-1.122,3.390,
367.940,-1.056,3.194,
367.960,-0.993,2.998,
367.980,-0.936,2.801,
368.000,-0.881,2.605,
368.020,-0.831,2.409,
368.040,-0.785,2.212,
368.060,-0.743,2.016,
368.080,-0.704,1.793,
368.100,-0.671,1.545,
368.120,-0.642,1.283,
368.140,-0.619,1.008,
368.160,-0.602,0.694,
368.180,-0.591,0.340,
368.200,-0.587,-0.026,
368.220,-0.592,-0.406,
368.240,-0.603,-0.825,
368.260,-0.624,-1.296,
368.280,-0.655,-1.806,
368.300,-0.696,-2.343,
368.320,-0.748,-2.932,
368.340,-0.812,-3.574,
368.360,-0.891,-4.254,
368.380,-0.982,-4.961,
368.400,-1.089,-5.707,
368.420,-1.210,-6.480,
368.440,-1.348,-7.252,
368.460,-1.500,-7.998,
368.480,-1.668,-8.692,
368.500,-1.849,-9.307,
368.520,-2.042,-9.791,
368.540,-2.243,-10.119,
368.560,-2.449,-10.249,
368.580,-2.656,-10.171,
368.600,-2.859,-9.870,
368.620,-3.054,-9.333,
368.640,-3.236,-8.548,
368.660,-3.399,-7.540,
368.680,-3.539,-6.349,
368.694,,,1.00
368.700,-3.655,-5.000,
368.720,-3.742,-3.534,
368.740,-3.797,-1.977,
368.760,-3.822,-0.367,
368.774,,,0.00
368.780,-3.812,1.270,
368.800,-3.770,2.893,
368.820,-3.696,4.464,
368.840,-3.591,5.982,
368.860,-3.456,7.422,
368.880,-3.292,8.731,
368.900,-3.104,9.857,
368.920,-2.895,10.773,
368.940,-2.670,11.493,
368.960,-2.433,12.017,
368.980,-2.187,12.331,
369.000,-1.937,12.449,
369.020,-1.687,12.409,
369.040,-1.439,12.265,
369.060,-1.195,12.056,
369.080,-0.957,11.807,
369.100,-0.723,11.572,
369.120,-0.495,11.362,
369.140,-0.269,11.218,
369.160,-0.047,11.140,
369.180,0.176,11.126,
369.200,0.397,11.192,
369.220,0.622,11.323,
369.240,0.850,11.506,
369.260,1.082,11.702,
369.280,1.318,11.899,
369.300,1.558,12.056,
369.320,1.802,12.121,
369.340,2.045,12.056,
369.360,2.286,11.820,
369.380,2.521,11.375,
369.400,2.744,10.695,
369.420,2.952,9.765,
369.440,3.138,8.626,
369.460,3.299,7.291,
369.480,3.432,5.799,
369.500,3.533,4.189,
369.520,3.600,2.500,
369.540,3.633,0.772,
369.560,3.632,-0.956,
369.580,3.594,-2.618,
369.600,3.525,-4.176,
369.620,3.426,-5.603,
369.640,3.299,-6.885,
369.660,3.148,-7.985,
369.680,2.977,-8.875,
369.700,2.790,-9.543,
369.720,2.592,-9.988,
369.740,2.388,-10.210,
369.753,,,1.00
369.760,2.180,-10.223,
369.780,1.976,-10.053,
369.800,1.777,-9.726,
369.820,1.585,-9.281,
369.831,,,0.00
369.840,1.404,-8.757,
369.860,1.235,-8.181,
369.880,1.076,-7.566,
369.900,0.931,-6.938,
369.920,0.800,-6.322,
369.940,0.679,-5.720,
369.960,0.570,-5.131,
369.980,0.474,-4.581,
370.000,0.388,-4.084,
370.020,0.311,-3.626,
370.040,0.243,-3.207,
370.060,0.184,-2.827,
370.080,0.130,-2.474,
370.100,0.085,-2.147,
370.120,0.046,-1.859,
370.140,0.011,-1.623,
370.160,-0.019,-1.427,
370.180,-0.046,-1.257,
370.200,-0.069,-1.113,
370.220,-0.090,-1.008,
370.240,-0.108,-0.942,
370.260,-0.127,-0.916,
370.280,-0.145,-0.929,
370.300,-0.163,-0.995,
370.320,-0.184,-1.126,
370.340,-0.207,-1.296,
370.360,-0.236,-1.518,
370.380,-0.267,-1.793,
370.400,-0.306,-2.121,
370.420,-0.352,-2.500,
370.440,-0.405,-2.919,
370.460,-0.468,-3.416,
370.480,-0.540,-3.979,
370.500,-0.627,-4.595,
370.520,-0.724,-5.249,
370.540,-0.836,-5.943,
370.560,-0.961,-6.676,
370.580,-1.103,-7.422,
370.600,-1.258,-8.168,
370.620,-1.429,-8.888,
370.640,-1.615,-9.556,
370.660,-1.813,-10.132,
370.680,-2.022,-10.577,
370.700,-2.238,-10.852,
370.720,-2.458,-10.917,
370.740,-2.678,-10.760,
370.760,-2.892,-10.354,
370.780,-3.096,-9.687,
370.800,-3.283,-8.770,
370.815,,,1.00
370.820,-3.449,-7.631,
370.840,-3.591,-6.309,
370.860,-3.704,-4.843,
370.880,-3.786,-3.259,
370.895,,,0.00
370.900,-3.836,-1.597,
370.920,-3.850,0.118,
370.940,-3.831,1.833,
370.960,-3.776,3.508,
370.980,-3.690,5.131,
371.000,-3.570,6.676,
371.020,-3.421,8.116,
371.040,-3.244,9.399,
371.060,-3.043,10.498,
371.080,-2.821,11.375,
371.100,-2.584,12.030,
371.120,-2.337,12.449,
371.140,-2.083,12.658,
371.160,-1.828,12.697,
371.180,-1.574,12.593,
371.200,-1.323,12.383,
371.220,-1.078,12.108,
371.240,-0.839,11.833,
371.260,-0.605,11.585,
371.280,-0.375,11.362,
371.300,-0.151,11.192,
371.320,0.071,11.113,
371.340,0.292,11.113,
371.360,0.515,11.179,
371.380,0.738,11.297,
371.400,0.966,11.454,
371.420,1.197,11.611,
371.440,1.431,11.729,
