Time (s) Auto,Angle (rad) Minus pi/2,Angular Velocity (rad/s) Minus pi/2
1255.58,-1.767,1.584
1255.6,-1.718,3.364
1255.62,-1.632,5.105
1255.64,-1.513,6.781
1255.66,-1.36,8.351
1255.68,-1.177,9.791
1255.7,-0.966,11.048
1255.72,-0.732,12.069
1255.74,-0.479,12.815
1255.76,-0.215,13.273
1255.78,0.055,13.456
1255.8,0.327,13.365
1255.82,0.594,13.011
1255.84,0.85,12.449
1255.86,1.093,11.742
1255.88,1.321,10.93
1255.9,1.532,10.053
1255.92,1.723,9.137
1255.94,1.898,8.194
1255.96,2.051,7.239
1255.98,2.187,6.296
1256,2.303,5.38
1256.02,2.402,4.477
1256.04,2.482,3.574
1256.06,2.545,2.67
1256.08,2.589,1.767
1256.1,2.615,0.864
1256.12,2.623,-0.039
1256.14,2.614,-0.942
1256.16,2.586,-1.846
1256.18,2.54,-2.762
1256.2,2.476,-3.704
1256.22,2.392,-4.66
1256.24,2.289,-5.629
1256.26,2.168,-6.61
1256.28,2.025,-7.605
1256.3,1.863,-8.613
1256.32,1.681,-9.621
1256.34,1.478,-10.603
1256.36,1.255,-11.506
1256.38,1.016,-12.305
1256.4,0.762,-12.959
1256.42,0.495,-13.417
1256.44,0.221,-13.614
1256.46,-0.053,-13.535
1256.48,-0.324,-13.155
1256.5,-0.584,-12.475
1256.52,-0.826,-11.519
1256.54,-1.048,-10.328
1256.56,-1.243,-8.94
1256.58,-1.407,-7.383
1256.6,-1.539,-5.707
1256.62,-1.637,-3.966
1256.64,-1.698,-2.186
1256.66,-1.725,-0.393
1256.68,-1.714,1.401
1256.7,-1.668,3.168
1256.72,-1.587,4.883
1256.74,-1.472,6.532
1256.76,-1.324,8.077
1256.78,-1.147,9.477
1256.8,-0.942,10.681
1256.82,-0.716,11.663
1256.84,-0.473,12.383
1256.86,-0.217,12.828
1256.88,0.044,12.985
1256.9,0.306,12.854
1256.92,0.562,12.488
1256.94,0.807,11.925
1256.96,1.041,11.218
1256.98,1.258,10.38
1257,1.458,9.451
1257.02,1.637,8.495
1257.04,1.797,7.514
1257.06,1.938,6.519
1257.08,2.058,5.511
1257.1,2.158,4.503
1257.12,2.238,3.495
1257.14,2.298,2.474
1257.16,2.337,1.466
1257.18,2.356,0.458
1257.2,2.356,-0.563
1257.22,2.334,-1.597
1257.24,2.292,-2.631
1257.26,2.229,-3.665
1257.28,2.146,-4.739
1257.3,2.04,-5.838
1257.32,1.912,-6.951
1257.34,1.762,-8.063
1257.36,1.59,-9.15
1257.38,1.395,-10.197
1257.4,1.181,-11.179
1257.42,0.947,-12.056
1257.44,0.696,-12.776
1257.46,0.434,-13.273
1257.48,0.162,-13.509
1257.5,-0.112,-13.456
1257.52,-0.38,-13.103
1257.54,-0.639,-12.462
1257.56,-0.883,-11.532
1257.58,-1.104,-10.341
1257.6,-1.299,-8.954
1257.62,-1.464,-7.435
1257.64,-1.598,-5.799
1257.66,-1.698,-4.071
1257.68,-1.761,-2.291
1257.7,-1.789,-0.484
1257.72,-1.781,1.309
1257.74,-1.736,3.089
1257.76,-1.657,4.843
1257.78,-1.543,6.545
1257.8,-1.393,8.155
1257.82,-1.214,9.608
1257.84,-1.007,10.891
1257.86,-0.776,11.964
1257.88,-0.525,12.789
1257.9,-0.261,13.326
1257.92,0.013,13.574
1257.94,0.286,13.548
1257.96,0.558,13.273
1257.98,0.82,12.789
1258,1.071,12.134
1258.02,1.307,11.375
1258.04,1.527,10.551
1258.06,1.729,9.687
1258.08,1.915,8.796
1258.1,2.081,7.919
1258.12,2.231,7.055
1258.14,2.364,6.218
1258.16,2.479,5.393
1258.18,2.579,4.595
1258.2,2.663,3.809
1258.22,2.732,3.011
1258.24,2.783,2.212
1258.26,2.82,1.414
1258.28,2.84,0.615
1258.3,2.845,-0.183
1258.32,2.832,-0.982
1258.34,2.805,-1.767
1258.36,2.761,-2.566
1258.38,2.703,-3.39
1258.4,2.626,-4.228
1258.42,2.534,-5.092
1258.44,2.424,-5.956
1258.46,2.295,-6.846
1258.48,2.15,-7.749
1258.5,1.985,-8.666
1258.52,1.803,-9.595
1258.54,1.602,-10.511
1258.56,1.382,-11.388
1258.58,1.145,-12.187
1258.6,0.894,-12.854
1258.62,0.628,-13.352
1258.64,0.357,-13.627
1258.66,0.08,-13.627
1258.68,-0.193,-13.326
1258.7,-0.457,-12.723
1258.72,-0.705,-11.86
1258.74,-0.935,-10.747
1258.76,-1.139,-9.412
1258.78,-1.313,-7.893
1258.8,-1.456,-6.257
1258.82,-1.565,-4.542
1258.84,-1.638,-2.775
1258.86,-1.676,-0.995
1258.88,-1.678,0.785
1258.9,-1.645,2.539
1258.92,-1.576,4.254
1258.94,-1.473,5.904
1258.96,-1.338,7.448
1258.98,-1.173,8.849
1259,-0.982,10.066
1259.02,-0.768,11.074
1259.04,-0.536,11.833
1259.06,-0.291,12.318
1259.08,-0.039,12.514
1259.1,0.214,12.449
1259.12,0.462,12.148
1259.14,0.702,11.624
1259.16,0.93,10.904
1259.18,1.14,10.04
1259.2,1.332,9.098
1259.22,1.505,8.103
1259.24,1.657,7.069
1259.26,1.788,5.995
1259.28,1.898,4.896
1259.3,1.984,3.796
1259.32,2.048,2.697
1259.34,2.092,1.584
1259.36,2.113,0.458
1259.38,2.11,-0.668
1259.4,2.086,-1.793
1259.42,2.039,-2.932
1259.44,1.968,-4.084
1259.46,1.876,-5.236
1259.48,1.759,-6.401
1259.5,1.619,-7.566
1259.52,1.456,-8.692
1259.54,1.271,-9.752
1259.56,1.065,-10.734
1259.58,0.84,-11.598
1259.6,0.598,-12.291
1259.62,0.346,-12.776
1259.64,0.085,-12.998
1259.66,-0.179,-12.933
1259.68,-0.437,-12.553
1259.7,-0.685,-11.873
1259.72,-0.916,-10.943
1259.74,-1.125,-9.778
1259.76,-1.31,-8.43
1259.78,-1.464,-6.938
1259.8,-1.588,-5.328
1259.82,-1.679,-3.639
1259.84,-1.734,-1.885
1259.86,-1.755,-0.105
1259.88,-1.739,1.676
1259.9,-1.687,3.43
1259.92,-1.601,5.131
1259.94,-1.481,6.768
1259.96,-1.329,8.312
1259.98,-1.147,9.726
1260,-0.938,10.956
1260.02,-0.705,11.964
1260.04,-0.456,12.723
1260.06,-0.193,13.195
1260.08,0.077,13.391
1260.1,0.346,13.326
1260.12,0.613,13.025
1260.14,0.87,12.527
1260.16,1.115,11.873
1260.18,1.346,11.126
1260.2,1.561,10.315
1260.22,1.759,9.477
1260.24,1.94,8.639
1260.26,2.105,7.802
1260.28,2.253,6.977
1260.3,2.383,6.178
1260.32,2.499,5.406
1260.34,2.6,4.647
1260.36,2.684,3.888
1260.38,2.755,3.142
1260.4,2.81,2.395
1260.42,2.851,1.636
1260.44,2.876,0.877
1260.46,2.886,0.118
1260.48,2.881,-0.628
1260.5,2.86,-1.388
1260.52,2.826,-2.173
1260.54,2.774,-2.971
1260.56,2.706,-3.783
1260.58,2.623,-4.608
1260.6,2.523,-5.472
1260.62,2.405,-6.362
1260.64,2.268,-7.265
1260.66,2.114,-8.181
1260.68,1.942,-9.098
1260.7,1.75,-10.027
1260.72,1.541,-10.93
1260.74,1.312,-11.781
1260.76,1.068,-12.54
1260.78,0.809,-13.169
1260.8,0.539,-13.614
1260.82,0.261,-13.797
1260.84,-0.017,-13.679
1260.86,-0.291,-13.26
1260.88,-0.551,-12.566
1260.9,-0.796,-11.611
1260.92,-1.019,-10.42
1260.94,-1.216,-9.019
1260.96,-1.382,-7.448
1260.98,-1.516,-5.76
1261,-1.613,-4.006
1261.02,-1.676,-2.212
1261.04,-1.703,-0.406
1261.06,-1.692,1.388
1261.08,-1.646,3.142
1261.1,-1.566,4.83
1261.12,-1.451,6.453
1261.14,-1.307,7.972
1261.16,-1.131,9.333
1261.18,-0.93,10.511
1261.2,-0.708,11.454
1261.22,-0.468,12.148
1261.24,-0.218,12.553
1261.26,0.038,12.671
1261.28,0.292,12.527
1261.3,0.542,12.134
1261.32,0.781,11.545
1261.34,1.005,10.786
1261.36,1.214,9.909
1261.38,1.403,8.94
1261.4,1.572,7.919
1261.42,1.72,6.872
1261.44,1.847,5.799
1261.46,1.953,4.699
1261.48,2.036,3.587
1261.5,2.095,2.487
1261.52,2.135,1.401
1261.54,2.152,0.301
1261.56,2.147,-0.825
1261.58,2.119,-1.95
1261.6,2.069,-3.076
1261.62,1.996,-4.202
1261.64,1.901,-5.341
1261.66,1.783,-6.48
1261.68,1.641,-7.618
1261.7,1.478,-8.731
1261.72,1.291,-9.791
1261.74,1.085,-10.773
1261.76,0.859,-11.624
1261.78,0.617,-12.305
1261.8,0.364,-12.75
1261.82,0.104,-12.946
1261.84,-0.157,-12.854
1261.86,-0.415,-12.475
1261.88,-0.66,-11.807
1261.9,-0.891,-10.878
1261.92,-1.098,-9.726
1261.94,-1.282,-8.378
1261.96,-1.436,-6.872
1261.98,-1.558,-5.249
1262,-1.646,-3.547
1262.02,-1.701,-1.806
1262.04,-1.718,-0.039
1262.06,-1.703,1.728
1262.08,-1.649,3.456
1262.1,-1.563,5.144
1262.12,-1.444,6.768
1262.14,-1.291,8.312
1262.16,-1.109,9.713
1262.18,-0.9,10.904
1262.2,-0.669,11.86
1262.22,-0.423,12.553
1262.24,-0.163,12.985
1262.26,0.101,13.142
1262.28,0.366,13.038
1262.3,0.625,12.697
1262.32,0.877,12.174
1262.34,1.114,11.506
1262.36,1.338,10.734
1262.38,1.544,9.896
1262.4,1.734,9.019
1262.42,1.905,8.142
1262.44,2.059,7.265
1262.46,2.196,6.401
1262.48,2.315,5.55
1262.5,2.417,4.699
1262.52,2.504,3.848
1262.54,2.571,2.998
1262.56,2.623,2.16
1262.58,2.658,1.335
1262.6,2.677,0.497
1262.62,2.678,-0.353
1262.64,2.663,-1.23
1262.66,2.63,-2.121
1262.68,2.578,-3.024
1262.7,2.509,-3.94
1262.72,2.421,-4.869
1262.74,2.314,-5.825
1262.76,2.188,-6.807
1262.78,2.042,-7.828
1262.8,1.876,-8.875
1262.82,1.687,-9.909
1262.84,1.478,-10.891
1262.86,1.25,-11.807
1262.88,1.005,-12.632
1262.9,0.743,-13.299
1262.92,0.47,-13.744
1262.94,0.19,-13.928
1262.96,-0.091,-13.836
1262.98,-0.368,-13.443
1263,-0.633,-12.737
1263.02,-0.881,-11.742
1263.04,-1.106,-10.498
1263.06,-1.304,-9.071
1263.08,-1.47,-7.501
1263.1,-1.605,-5.812
1263.12,-1.704,-4.045
1263.14,-1.767,-2.225
1263.16,-1.794,-0.393
1263.18,-1.783,1.427
1263.2,-1.736,3.22
1263.22,-1.654,4.974
1263.24,-1.536,6.676
1263.26,-1.385,8.273
1263.28,-1.203,9.713
1263.3,-0.994,10.969
1263.32,-0.762,12.004
1263.34,-0.511,12.776
1263.36,-0.247,13.26
1263.38,0.024,13.443
1263.4,0.295,13.352
1263.42,0.561,13.011
1263.44,0.818,12.462
1263.46,1.062,11.755
1263.48,1.29,10.93
1263.5,1.5,10.04
1263.52,1.692,9.111
1263.54,1.865,8.155
1263.56,2.018,7.186
1263.58,2.152,6.205
1263.6,2.267,5.236
1263.62,2.361,4.294
1263.64,2.438,3.364
1263.66,2.496,2.448
1263.68,2.535,1.518
1263.7,2.557,0.589
1263.72,2.559,-0.34
1263.74,2.543,-1.283
1263.76,2.509,-2.225
1263.78,2.454,-3.181
1263.8,2.381,-4.15
1263.82,2.289,-5.131
1263.84,2.176,-6.139
1263.86,2.044,-7.147
1263.88,1.89,-8.168
1263.9,1.717,-9.202
1263.92,1.522,-10.21
1263.94,1.307,-11.153
1263.96,1.074,-11.99
1263.98,0.826,-12.71
1264,0.564,-13.247
1264.02,0.292,-13.535
1264.04,0.019,-13.535
1264.06,-0.253,-13.234
1264.08,-0.515,-12.645
1264.1,-0.762,-11.768
1264.12,-0.99,-10.655
1264.14,-1.191,-9.333
1264.16,-1.365,-7.828
1264.18,-1.506,-6.192
1264.2,-1.613,-4.464
1264.22,-1.685,-2.697
1264.24,-1.722,-0.916
1264.26,-1.722,0.877
1264.28,-1.687,2.657
1264.3,-1.615,4.398
1264.32,-1.51,6.074
1264.34,-1.371,7.645
1264.36,-1.202,9.098
1264.38,-1.005,10.38
1264.4,-0.784,11.441
1264.42,-0.543,12.239
1264.44,-0.291,12.763
1264.46,-0.03,13.011
1264.48,0.234,12.985
1264.5,0.493,12.697
1264.52,0.745,12.2
1264.54,0.983,11.545
1264.56,1.208,10.76
1264.58,1.415,9.883
1264.6,1.604,8.94
1264.62,1.773,7.972
1264.64,1.923,7.003
1264.66,2.053,6.034
1264.68,2.165,5.053
1264.7,2.256,4.058
1264.72,2.326,3.076
1264.74,2.378,2.107
1264.76,2.411,1.139
1264.78,2.424,0.144
1264.8,2.417,-0.864
1264.82,2.389,-1.859
1264.84,2.342,-2.854
1264.86,2.276,-3.875
1264.88,2.188,-4.935
1264.9,2.078,-6.008
1264.92,1.948,-7.082
1264.94,1.795,-8.168
1264.96,1.621,-9.255
1264.98,1.425,-10.302
1265,1.208,-11.284
1265.02,0.972,-12.161
1265.04,0.719,-12.881
1265.06,0.454,-13.391
1265.08,0.181,-13.627
1265.1,-0.096,-13.574
1265.12,-0.366,-13.221
1265.14,-0.628,-12.566
1265.16,-0.873,-11.637
1265.18,-1.096,-10.459
1265.2,-1.294,-9.098
1265.22,-1.462,-7.579
1265.24,-1.599,-5.93
1265.26,-1.701,-4.189
1265.28,-1.767,-2.395
1265.3,-1.797,-0.589
1265.32,-1.791,1.217
1265.34,-1.748,3.011
1265.36,-1.67,4.778
1265.38,-1.557,6.48
1265.4,-1.409,8.077
1265.42,-1.232,9.543
1265.44,-1.026,10.852
1265.46,-0.795,11.951
1265.48,-0.543,12.789
1265.5,-0.28,13.339
1265.52,-0.006,13.6
1265.54,0.269,13.587
1265.56,0.54,13.326
1265.58,0.804,12.854
1265.6,1.057,12.213
1265.62,1.294,11.467
1265.64,1.516,10.655
1265.66,1.722,9.791
1265.68,1.909,8.901
1265.7,2.077,8.024
1265.72,2.229,7.186
1265.74,2.364,6.362
1265.76,2.483,5.537
1265.78,2.586,4.725
1265.8,2.672,3.94
1265.82,2.743,3.168
1265.84,2.799,2.382
1265.86,2.838,1.584
1265.88,2.862,0.785
1265.9,2.87,1.11E-14
1265.92,2.862,-0.772
1265.94,2.838,-1.545
1265.96,2.801,-2.33
1265.98,2.746,-3.129
1266,2.675,-3.94
1266.02,2.589,-4.765
1266.04,2.485,-5.616
1266.06,2.364,-6.493
1266.08,2.226,-7.383
1266.1,2.069,-8.286
1266.12,1.894,-9.202
1266.14,1.701,-10.119
1266.16,1.489,-11.009
1266.18,1.26,-11.833
1266.2,1.015,-12.566
1266.22,0.756,-13.155
1266.24,0.485,-13.535
1266.26,0.21,-13.653
1266.28,-0.064,-13.483
1266.3,-0.333,-13.025
1266.32,-0.589,-12.291
1266.34,-0.828,-11.297
1266.36,-1.045,-10.053
1266.38,-1.233,-8.613
1266.4,-1.39,-7.029
1266.42,-1.516,-5.354
1266.44,-1.605,-3.613
1266.46,-1.66,-1.833
1266.48,-1.679,-0.052
1266.5,-1.662,1.728
1266.52,-1.61,3.469
1266.54,-1.522,5.144
1266.56,-1.403,6.728
1266.58,-1.252,8.194
1266.6,-1.073,9.516
1266.62,-0.869,10.629
1266.64,-0.644,11.506
1266.66,-0.405,12.121
1266.68,-0.156,12.462
1266.7,0.097,12.514
1266.72,0.349,12.291
1266.74,0.592,11.846
1266.76,0.825,11.218
1266.78,1.043,10.446
1266.8,1.244,9.569
1266.82,1.426,8.6
1266.84,1.59,7.579
1266.86,1.729,6.519
1266.88,1.85,5.445
1266.9,1.948,4.359
1266.92,2.025,3.246
1266.94,2.078,2.134
1266.96,2.11,1.021
1266.98,2.119,-0.079
1267,2.106,-1.191
1267.02,2.072,-2.33
1267.04,2.014,-3.482
1267.06,1.932,-4.634
1267.08,1.828,-5.786
1267.1,1.701,-6.951
1267.12,1.55,-8.116
1267.14,1.376,-9.228
1267.16,1.18,-10.263
1267.18,0.964,-11.205
1267.2,0.73,-12.004
1267.22,0.481,-12.606
1267.24,0.223,-12.972
1267.26,-0.041,-13.064
1267.28,-0.305,-12.854
1267.3,-0.559,-12.331
1267.32,-0.801,-11.532
1267.34,-1.024,-10.498
1267.36,-1.224,-9.255
1267.38,-1.396,-7.828
1267.4,-1.539,-6.257
1267.42,-1.648,-4.595
1267.44,-1.723,-2.88
1267.46,-1.764,-1.139
1267.48,-1.769,0.628
1267.5,-1.739,2.395
1267.52,-1.673,4.15
1267.54,-1.572,5.851
1267.56,-1.437,7.461
1267.58,-1.272,8.954
1267.6,-1.078,10.302
1267.62,-0.858,11.467
1267.64,-0.616,12.396
1267.66,-0.358,13.051
1267.68,-0.09,13.417
1267.7,0.182,13.509
1267.72,0.454,13.365
1267.74,0.719,13.011
1267.76,0.977,12.462
1267.78,1.221,11.768
1267.8,1.448,10.996
1267.82,1.66,10.197
1267.84,1.857,9.386
1267.86,2.036,8.574
1267.88,2.199,7.775
1267.9,2.347,6.99
1267.92,2.479,6.218
1267.94,2.595,5.485
1267.96,2.697,4.778
1267.98,2.787,4.084
1268,2.86,3.377
1268.02,2.922,2.67
1268.04,2.967,1.977
1268.06,3,1.283
1268.08,3.019,0.589
1268.1,3.024,-0.131
1268.12,3.014,-0.851
1268.14,2.989,-1.558
1268.16,2.952,-2.265
1268.18,2.9,-2.971
1268.2,2.832,-3.704
1268.22,2.752,-4.451
1268.24,2.655,-5.21
1268.26,2.543,-5.995
1268.28,2.416,-6.794
1268.3,2.271,-7.605
1268.32,2.111,-8.43
1268.34,1.935,-9.268
1268.36,1.74,-10.119
1268.38,1.53,-10.943
1268.4,1.302,-11.716
1268.42,1.06,-12.396
1268.44,0.804,-12.933
1268.46,0.54,-13.286
1268.48,0.27,-13.404
1268.5,-1.02E-14,-13.26
1268.52,-0.264,-12.828
1268.54,-0.517,-12.121
1268.56,-0.752,-11.153
1268.58,-0.966,-9.948
1268.6,-1.153,-8.548
1268.62,-1.31,-7.003
1268.64,-1.434,-5.367
1268.66,-1.525,-3.652
1268.68,-1.582,-1.898
1268.7,-1.601,-0.144
1268.72,-1.587,1.584
1268.74,-1.538,3.259
1268.76,-1.455,4.883
1268.78,-1.341,6.401
1268.8,-1.197,7.802
1268.82,-1.027,9.045
1268.84,-0.833,10.092
1268.86,-0.62,10.904
1268.88,-0.393,11.454
1268.9,-0.159,11.742
1268.92,0.08,11.768
1268.94,0.316,11.545
1268.96,0.545,11.087
1268.98,0.762,10.446
1269,0.964,9.647
1269.02,1.15,8.718
1269.04,1.315,7.684
1269.06,1.458,6.584
1269.08,1.579,5.459
1269.1,1.676,4.32
1269.12,1.751,3.155
1269.14,1.803,1.963
1269.16,1.83,0.746
1269.18,1.833,-0.458
1269.2,1.811,-1.649
1269.22,1.767,-2.854
1269.24,1.698,-4.058
1269.26,1.604,-5.262
1269.28,1.488,-6.44
1269.3,1.346,-7.592
1269.32,1.183,-8.692
1269.34,0.997,-9.7
1269.36,0.793,-10.577
1269.38,0.572,-11.284
1269.4,0.339,-11.781
1269.42,0.097,-12.043
1269.44,-0.146,-12.043
1269.46,-0.388,-11.755
1269.48,-0.62,-11.192
1269.5,-0.839,-10.367
1269.52,-1.038,-9.32
1269.54,-1.214,-8.077
1269.56,-1.363,-6.676
1269.58,-1.483,-5.157
1269.6,-1.571,-3.56
1269.62,-1.626,-1.898
1269.64,-1.648,-0.209
1269.66,-1.634,1.479
1269.68,-1.588,3.155
1269.7,-1.508,4.791
1269.72,-1.395,6.375
1269.74,-1.252,7.854
1269.76,-1.079,9.202
1269.78,-0.881,10.38
1269.8,-0.661,11.349
1269.82,-0.424,12.069
1269.84,-0.174,12.527
1269.86,0.08,12.737
1269.88,0.338,12.71
1269.9,0.592,12.462
1269.92,0.839,12.004
1269.94,1.074,11.401
1269.96,1.296,10.708
1269.98,1.503,9.961
1270,1.695,9.176
1270.02,1.871,8.364
1270.04,2.029,7.553
1270.06,2.172,6.768
1270.08,2.3,5.995
1270.1,2.413,5.236
1270.12,2.509,4.49
1270.14,2.592,3.757
1270.16,2.659,3.024
1270.18,2.713,2.278
1270.2,2.75,1.532
1270.22,2.774,0.785
1270.24,2.782,0.039
1270.26,2.776,-0.733
1270.28,2.754,-1.532
1270.3,2.714,-2.356
1270.32,2.659,-3.207
1270.34,2.587,-4.084
1270.36,2.496,-5
1270.38,2.388,-5.956
1270.4,2.259,-6.938
1270.42,2.11,-7.946
1270.44,1.942,-8.98
1270.46,1.751,-10.027
1270.48,1.539,-11.048
1270.5,1.308,-12.004
1270.52,1.059,-12.867
1270.54,0.792,-13.6
1270.56,0.512,-14.124
1270.58,0.223,-14.386
1270.6,-0.068,-14.347
1270.62,-0.355,-13.993
1270.64,-0.631,-13.339
1270.66,-0.892,-12.383
1270.68,-1.131,-11.166
1270.7,-1.341,-9.726
1270.72,-1.522,-8.129
1270.74,-1.668,-6.427
1270.76,-1.78,-4.647
1270.78,-1.855,-2.827
1270.8,-1.893,-0.982
1270.82,-1.894,0.877
1270.84,-1.858,2.723
1270.86,-1.784,4.542
1270.88,-1.676,6.309
1270.9,-1.532,7.998
1270.92,-1.354,9.569
1270.94,-1.147,10.956
1270.96,-0.913,12.134
1270.98,-0.658,13.077
1271,-0.386,13.744
1271.02,-0.104,14.098
1271.04,0.182,14.137
1271.06,0.465,13.902
1271.08,0.741,13.456
1271.1,1.005,12.828
1271.12,1.257,12.056
1271.14,1.489,11.205
1271.16,1.704,10.315
1271.18,1.902,9.412
1271.2,2.081,8.495
1271.22,2.242,7.605
1271.24,2.384,6.754
1271.26,2.512,5.917
1271.28,2.622,5.092
1271.3,2.714,4.294
1271.32,2.793,3.521
1271.34,2.856,2.749
1271.36,2.903,1.977
1271.38,2.934,1.217
1271.4,2.952,0.471
1271.42,2.953,-0.262
1271.44,2.941,-0.995
1271.46,2.914,-1.728
1271.48,2.871,-2.474
1271.5,2.815,-3.22
1271.52,2.743,-3.966
1271.54,2.656,-4.725
1271.56,2.554,-5.498
1271.58,2.436,-6.283
1271.6,2.303,-7.082
1271.62,2.154,-7.906
1271.64,1.987,-8.757
1271.66,1.803,-9.608
1271.68,1.602,-10.433
1271.7,1.385,-11.205
1271.72,1.153,-11.899
1271.74,0.908,-12.488
1271.76,0.652,-12.907
1271.78,0.388,-13.116
1271.8,0.124,-13.077
1271.82,-0.138,-12.776
1271.84,-0.391,-12.2
1271.86,-0.63,-11.336
1271.88,-0.848,-10.236
1271.9,-1.041,-8.94
1271.92,-1.208,-7.487
1271.94,-1.343,-5.904
1271.96,-1.445,-4.228
1271.98,-1.513,-2.513
1272,-1.546,-0.785
1272.02,-1.544,0.929
1272.04,-1.508,2.592
1272.06,-1.439,4.189
1272.08,-1.34,5.707
1272.1,-1.21,7.121
1272.12,-1.052,8.378
1272.14,-0.872,9.438
1272.16,-0.672,10.289
1272.18,-0.457,10.917
1272.2,-0.232,11.284
1272.22,-0.002,11.375
1272.24,0.226,11.205
1272.26,0.449,10.812
1272.28,0.661,10.236
1272.3,0.861,9.49
1272.32,1.043,8.6
1272.34,1.206,7.605
1272.36,1.348,6.545
1272.38,1.469,5.419
1272.4,1.566,4.254
1272.42,1.638,3.063
1272.44,1.689,1.872
1272.46,1.714,0.668
1272.48,1.715,-0.563
1272.5,1.692,-1.793
1272.52,1.643,-3.011
1272.54,1.571,-4.202
1272.56,1.475,-5.393
1272.58,1.356,-6.571
1272.6,1.211,-7.697
1272.62,1.046,-8.744
1272.64,0.861,-9.7
1272.66,0.657,-10.524
1272.68,0.437,-11.153
1272.7,0.207,-11.545
1272.72,-0.028,-11.676
1272.74,-0.264,-11.545
1272.76,-0.493,-11.14
1272.78,-0.713,-10.472
1272.8,-0.916,-9.569
1272.82,-1.098,-8.456
1272.84,-1.257,-7.173
1272.86,-1.387,-5.76
1272.88,-1.488,-4.241
1272.9,-1.558,-2.644
1272.92,-1.594,-0.995
1272.94,-1.598,0.668
1272.96,-1.568,2.317
1272.98,-1.505,3.94
1273,-1.409,5.524
1273.02,-1.283,7.029
1273.04,-1.126,8.417
1273.06,-0.944,9.647
1273.08,-0.738,10.681
1273.1,-0.514,11.493
1273.12,-0.275,12.069
1273.14,-0.028,12.396
1273.16,0.225,12.475
1273.18,0.474,12.331
1273.2,0.719,11.99
1273.22,0.957,11.493
1273.24,1.181,10.852
1273.26,1.392,10.132
1273.28,1.587,9.372
1273.3,1.767,8.587
1273.32,1.931,7.789
1273.34,2.078,6.99
1273.36,2.21,6.205
1273.38,2.326,5.432
1273.4,2.427,4.686
1273.42,2.513,3.953
1273.44,2.586,3.207
1273.46,2.642,2.448
1273.48,2.683,1.689
1273.5,2.71,0.929
1273.52,2.721,0.157
1273.54,2.716,-0.628
1273.56,2.695,-1.44
1273.58,2.659,-2.278
1273.6,2.604,-3.142
1273.62,2.534,-4.032
1273.64,2.444,-4.961
1273.66,2.336,-5.943
1273.68,2.207,-6.951
1273.7,2.058,-7.998
1273.72,1.888,-9.071
1273.74,1.695,-10.145
1273.76,1.481,-11.192
1273.78,1.247,-12.174
1273.8,0.993,-13.051
1273.82,0.723,-13.771
1273.84,0.44,-14.281
1273.86,0.148,-14.517
1273.88,-0.146,-14.438
1273.9,-0.434,-14.032
1273.92,-0.712,-13.326
1273.94,-0.971,-12.331
1273.96,-1.208,-11.074
1273.98,-1.417,-9.621
1274,-1.594,-8.011
1274.02,-1.739,-6.296
1274.04,-1.847,-4.503
1274.06,-1.92,-2.67
1274.08,-1.954,-0.812
1274.1,-1.953,1.06
1274.12,-1.912,2.919
1274.14,-1.835,4.739
1274.16,-1.722,6.506
1274.18,-1.574,8.207
1274.2,-1.392,9.804
1274.22,-1.18,11.244
1274.24,-0.939,12.475
1274.26,-0.677,13.456
1274.28,-0.397,14.15
1274.3,-0.107,14.53
1274.32,0.188,14.608
1274.34,0.481,14.412
1274.36,0.768,13.98
1274.38,1.043,13.352
1274.4,1.304,12.593
1274.42,1.547,11.781
1274.44,1.775,10.943
1274.46,1.985,10.105
1274.48,2.179,9.268
1274.5,2.356,8.456
1274.52,2.516,7.684
1274.54,2.663,6.951
1274.56,2.794,6.257
1274.58,2.912,5.589
1274.6,3.018,4.935
1274.62,3.11,4.294
1274.64,3.189,3.665
1274.66,3.256,3.063
1274.68,3.311,2.474
1274.7,3.355,1.872
1274.72,3.387,1.283
1274.74,3.405,0.72
1274.76,3.415,0.183
1274.78,3.413,-0.34
1274.8,3.401,-0.851
1274.82,3.379,-1.335
1274.84,3.347,-1.793
1274.86,3.307,-2.238
1274.88,3.258,-2.67
1274.9,3.2,-3.089
1274.92,3.134,-3.508
1274.94,3.06,-3.914
1274.96,2.977,-4.307
1274.98,2.887,-4.686
1275,2.79,-5.079
1275.02,2.684,-5.498
1275.04,2.57,-5.917
1275.06,2.447,-6.349
1275.08,2.317,-6.807
1275.1,2.176,-7.304
1275.12,2.025,-7.815
1275.14,1.863,-8.325
1275.16,1.692,-8.849
1275.18,1.51,-9.372
1275.2,1.316,-9.87
1275.22,1.114,-10.302
1275.24,0.903,-10.655
1275.26,0.686,-10.904
1275.28,0.465,-11.009
1275.3,0.243,-10.93
1275.32,0.025,-10.655
1275.34,-0.185,-10.184
1275.36,-0.385,-9.516
1275.38,-0.569,-8.666
1275.4,-0.734,-7.658
1275.42,-0.877,-6.532
1275.44,-0.996,-5.315
1275.46,-1.09,-4.032
1275.48,-1.158,-2.723
1275.5,-1.199,-1.414
1275.52,-1.214,-0.131
1275.54,-1.203,1.1
1275.56,-1.169,2.265
1275.58,-1.112,3.338
1275.6,-1.034,4.32
1275.62,-0.938,5.171
1275.64,-0.825,5.864
1275.66,-0.701,6.401
1275.68,-0.567,6.768
1275.7,-0.427,6.964
